TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
FI;01.606.546/0001-53;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MERCÚRIO - RESPONSABILIDADE LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;5.32
FI;01.606.546/0001-53;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MERCÚRIO - RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;-6.46
FI;01.606.546/0001-53;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MERCÚRIO - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;2.70
FI;01.606.546/0001-53;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MERCÚRIO - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;69.12
FI;01.608.399/0001-50;;CSHG TOP AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FIF EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos de Investimento 555;39.30
FI;01.608.399/0001-50;;CSHG TOP AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FIF EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Outras Cotas de Fundos de Investimento;62.54
FI;01.608.399/0001-50;;CSHG TOP AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FIF EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Outros;0.02
FI;01.624.111/0001-31;;BECSUPER FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;100.06
FI;01.675.497/0001-00;;PLURAL AÇÕES FIF - CI EM AÇÕES - RESP LIMITADA;2024-12-31;Ações;66.80
FI;01.675.497/0001-00;;PLURAL AÇÕES FIF - CI EM AÇÕES - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;28.00
FI;01.675.497/0001-00;;PLURAL AÇÕES FIF - CI EM AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;4.70
FI;01.757.217/0001-03;;BRADESCO FIF - CIC MULTI MAIS - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;94.67
FI;01.757.217/0001-03;;BRADESCO FIF - CIC MULTI MAIS - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;1.65
FI;01.757.217/0001-03;;BRADESCO FIF - CIC MULTI MAIS - RESP LIMITADA;2024-12-31;Títulos públicos federais;3.41
FI;01.776.200/0001-01;;CLIC FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;90.36
FI;01.776.200/0001-01;;CLIC FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;4.38
FI;01.776.200/0001-01;;CLIC FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;1.47
FI;01.822.655/0001-08;;BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI;2024-12-31;DEPÃ"SITOS A PRAZO E OUTROS TÃ?TULOS DE INSTITUIÃ+ÃES FINANCEIRAS;3.67
FI;01.822.655/0001-08;;BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI;2024-12-31;OPERAÃ+ÃES COMPROMISSADAS LASTREADAS EM TÃ?TULOS PÃsBLICOS FEDERAIS;33.74
FI;01.822.655/0001-08;;BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI;2024-12-31;TÃ?TULOS DE CRÃ%DITO PRIVADO;22.43
FI;01.822.655/0001-08;;BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI;2024-12-31;TÃ?TULOS PÃsBLICOS FEDERAIS;40.20
FI;01.960.341/0001-71;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CURTO PRAZO VERSÁTIL - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;92.33
FI;02.131.724/0001-08;;BANRISUL INFRA ESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;AÃ+ÃES;97.15
FI;02.131.724/0001-08;;BANRISUL INFRA ESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;OPERAÃ+ÃES COMPROMISSADAS LASTREADAS EM TÃ?TULOS PÃsBLICOS FEDERAIS;1.61
FI;02.131.725/0001-44;;BANRISUL ÍNDICE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;AÃ+ÃES;96.04
FI;02.131.725/0001-44;;BANRISUL ÍNDICE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;OPERAÃ+ÃES COMPROMISSADAS LASTREADAS EM TÃ?TULOS PÃsBLICOS FEDERAIS;2.00
FI;02.138.442/0001-24;;BRADESCO H DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Ações;97.70
FI;02.138.442/0001-24;;BRADESCO H DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Derivativos;2.28
FI;02.138.442/0001-24;;BRADESCO H DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.99
FI;02.171.479/0001-54;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2024-12-31;Ações;81.63
FI;02.171.479/0001-54;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;7.29
FI;02.171.479/0001-54;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2024-12-31;Derivativos;3.87
FI;02.171.479/0001-54;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2024-12-31;Investimento no exterior;4.31
FI;02.171.479/0001-54;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;5.22
FI;02.294.024/0001-26;;BRADESCO H FIF - CIC CAMBIAL LONGO PRAZO DÓLAR - RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;99.78
FI;02.294.024/0001-26;;BRADESCO H FIF - CIC CAMBIAL LONGO PRAZO DÓLAR - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;20.16
FI;02.294.024/0001-26;;BRADESCO H FIF - CIC CAMBIAL LONGO PRAZO DÓLAR - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;80.27
FI;02.335.944/0001-45;;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;2024-12-31;Cotas de fundos de investimento 409;0.64
FI;02.335.944/0001-45;;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;10.79
FI;02.335.944/0001-45;;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;21.85
FI;02.335.944/0001-45;;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;2024-12-31;Títulos de crédito privado;8.66
FI;02.335.944/0001-45;;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;2024-12-31;Títulos públicos federais;58.07
FI;02.430.487/0001-78;;BANRISUL SUPER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITADA;2024-12-31;OPERAÃ+ÃES COMPROMISSADAS LASTREADAS EM TÃ?TULOS PÃsBLICOS FEDERAIS;94.15
FI;02.567.996/0001-47;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI FEDERAL PLUS - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;33.56
FI;02.567.996/0001-47;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI FEDERAL PLUS - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;61.39
FI;02.567.997/0001-91;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de fundos de investimento 409;19.54
FI;02.567.997/0001-91;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;5.41
FI;02.567.997/0001-91;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;-6.56
FI;02.567.997/0001-91;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;2.74
FI;02.567.997/0001-91;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;70.24
FI;02.763.602/0001-26;;BRADESCO PRIME FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES SMALL CAP - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;93.58
FI;02.763.602/0001-26;;BRADESCO PRIME FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES SMALL CAP - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;6.16
FI;02.998.239/0001-28;;BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;0.71
FI;02.998.239/0001-28;;BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;24.14
FI;02.998.239/0001-28;;BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;55.53
FI;02.998.239/0001-28;;BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA;2024-12-31;Títulos de crédito privado;6.91
FI;02.998.239/0001-28;;BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA;2024-12-31;Títulos públicos federais;12.63
FI;03.054.724/0001-06;;BRADESCO YIELD FI FINANCEIRO - CI RF LP - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;25.80
FI;03.054.724/0001-06;;BRADESCO YIELD FI FINANCEIRO - CI RF LP - RESP LIMITADA;2024-12-31;Títulos públicos federais;74.05
FI;03.256.793/0001-00;;BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI FEDERAL EXTRA -RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;34.84
FI;03.256.793/0001-00;;BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI FEDERAL EXTRA -RESP LIMITADA;2024-12-31;Títulos públicos federais;63.73
FI;03.287.127/0001-21;;IMPACTO VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Acões;97.38
FI;03.287.127/0001-21;;IMPACTO VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Depósito a prazo e outros títulos de instituições financeiras;2.62
FI;03.287.127/0001-21;;IMPACTO VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Operacões compromissadas lastreadas em títulos privados;0.00
FI;03.287.127/0001-21;;IMPACTO VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Operacões compromissadas lastreadas em títulos públicos federais;0.00
FI;03.287.127/0001-21;;IMPACTO VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Títulos Públicos federais;0.00
FI;03.295.134/0001-75;;AMIGOS DO COELHO FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Ações;88.22
FI;03.295.134/0001-75;;AMIGOS DO COELHO FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulospúblicos federais;11.37
FI;03.295.134/0001-75;;AMIGOS DO COELHO FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;Outras aplicações;0.42
FI;03.319.016/0001-50;;TIVIO DÓLAR CAMBIAL FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL - RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;98.40
FI;03.319.016/0001-50;;TIVIO DÓLAR CAMBIAL FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;24.75
FI;03.319.016/0001-50;;TIVIO DÓLAR CAMBIAL FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;75.64
FI;03.394.711/0001-86;;BRADESCO IBOVESPA PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Ações;97.85
FI;03.394.711/0001-86;;BRADESCO IBOVESPA PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Derivativos;2.11
FI;03.394.711/0001-86;;BRADESCO IBOVESPA PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;2.17
CLASSES - FIF;03.399.411/0001-90;;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;1.00
CLASSES - FIF;03.399.411/0001-90;;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;27.21
CLASSES - FIF;03.399.411/0001-90;;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;47.76
CLASSES - FIF;03.399.411/0001-90;;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2024-12-31;Títulos de crédito privado;9.13
CLASSES - FIF;03.399.411/0001-90;;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2024-12-31;Títulos públicos federais;14.12
FI;03.408.336/0001-86;;CSHG VERDE AM STRATEGY II FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundos de Investimento 555;100.00
FI;03.408.336/0001-86;;CSHG VERDE AM STRATEGY II FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-12-31;Outros;0.08
FI;03.473.193/0001-96;;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Ações;96.68
FI;03.473.193/0001-96;;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;0.03
FI;03.473.193/0001-96;;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Derivativos;1.12
FI;03.473.193/0001-96;;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;1.82
FI;03.553.574/0001-85;;BRADESCO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO TEAM - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;18.31
FI;03.553.574/0001-85;;BRADESCO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO TEAM - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;81.38
FI;03.583.239/0001-20;;BRADESCO H AQUAMARINE FIF - CLASSE DE  INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de fundos de investimento 409;98.37
FI;03.583.239/0001-20;;BRADESCO H AQUAMARINE FIF - CLASSE DE  INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;0.62
FI;03.583.239/0001-20;;BRADESCO H AQUAMARINE FIF - CLASSE DE  INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;1.08
FI;03.660.879/0001-96;;BRADESCO SELECTION FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Ações;94.71
FI;03.660.879/0001-96;;BRADESCO SELECTION FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;4.11
FI;03.706.631/0001-19;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIA DI LONGO PRAZO GRUPOS  - RESPONSABILIDADE LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;11.45
FI;03.706.631/0001-19;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIA DI LONGO PRAZO GRUPOS  - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;55.83
FI;03.706.631/0001-19;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIA DI LONGO PRAZO GRUPOS  - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos de crédito privado;0.08
FI;03.706.631/0001-19;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIA DI LONGO PRAZO GRUPOS  - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;31.98
FI;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;11.52
FI;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;56.17
FI;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2024-12-31;Títulos de crédito privado;0.08
FI;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;32.18
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;90.18
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;3.62
FI;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2024-12-31;Títulos públicos federais;6.34
FI;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;11.52
FI;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;56.17
FI;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos de crédito privado;0.08
FI;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;32.18
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2024-12-31;Cotas de fundos de investimento 409;3.20
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;4.28
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;14.57
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2024-12-31;Títulos de crédito privado;7.14
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2024-12-31;Títulos públicos federais;70.86
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-12-31;Ações;107.44
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-12-31;Derivativos;-25.91
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;7.48
FI;03.916.081/0001-62;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES PETROBRAS - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;94.87
FI;03.916.081/0001-62;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES PETROBRAS - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;2.13
FI;03.922.006/0001-04;;BRADESCO H PETROBRAS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - - RESPONSABILIDADE LIMITADA;2024-12-31;Ações;94.84
FI;03.922.006/0001-04;;BRADESCO H PETROBRAS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;1.66
FI;04.044.634/0001-05;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO PJ - RESPONSABILIDADE LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;11.52
FI;04.044.634/0001-05;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO PJ - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;56.17
FI;04.044.634/0001-05;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO PJ - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos de crédito privado;0.08
FI;04.044.634/0001-05;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO PJ - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;32.18
FI;04.066.545/0001-51;;SULAMÉRICA FUNDO DE FUNDOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CP RESPONSABILIDADE LIMITADA;2024-12-31;Ações;0.00
FI;04.066.545/0001-51;;SULAMÉRICA FUNDO DE FUNDOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CP RESPONSABILIDADE LIMITADA;2024-12-31;Cotas de Fundo;99.67
FI;04.066.545/0001-51;;SULAMÉRICA FUNDO DE FUNDOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CP RESPONSABILIDADE LIMITADA;2024-12-31;Outros;0.33
FI;04.066.545/0001-51;;SULAMÉRICA FUNDO DE FUNDOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CP RESPONSABILIDADE LIMITADA;2024-12-31;Títulos de crédito privado;0.00
FI;04.066.545/0001-51;;SULAMÉRICA FUNDO DE FUNDOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CP RESPONSABILIDADE LIMITADA;2024-12-31;Títulos público federais;0.00
FI;04.088.561/0001-45;;BRADESCO PRIME H FC DE FI FINANCEIRO RF REF DI LP PLUS - RESP LIMITADA;2024-12-31;Depósitos a prazo e outros títulos de instituições financeiras;11.51
FI;04.088.561/0001-45;;BRADESCO PRIME H FC DE FI FINANCEIRO RF REF DI LP PLUS - RESP LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;56.13
FI;04.088.561/0001-45;;BRADESCO PRIME H FC DE FI FINANCEIRO RF REF DI LP PLUS - RESP LIMITADA;2024-12-31;Títulos de crédito privado;0.08
FI;04.088.561/0001-45;;BRADESCO PRIME H FC DE FI FINANCEIRO RF REF DI LP PLUS - RESP LIMITADA;2024-12-31;Títulos públicos federais;32.15
FI;04.113.848/0001-88;;BRAM FIF - CLASSE DE INVESTIMENTO MULTIMERCADO GOLDEN PROFIT - RESPONSABILIDADE LIMITADA;2024-12-31;Derivativos;0.00
FI;04.113.848/0001-88;;BRAM FIF - CLASSE DE INVESTIMENTO MULTIMERCADO GOLDEN PROFIT - RESPONSABILIDADE LIMITADA;2024-12-31;Operações compromissadas lastreadas em títulos públicos federais;25.34
FI;04.113.848/0001-88;;BRAM FIF - CLASSE DE INVESTIMENTO MULTIMERCADO GOLDEN PROFIT - RESPONSABILIDADE LIMITADA;2024-12-31;Outras aplicações;0.00
FI;04.113.848/0001-88;;BRAM FIF - CLASSE DE INVESTIMENTO MULTIMERCADO GOLDEN PROFIT - RESPONSABILIDADE LIMITADA;2024-12-31;Títulos públicos federais;74.64
