TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;TP_ATIVO;PR_PL_ATIVO
CLASSES - FIF;01.606.545/0001-09;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MACRO - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;62.13
CLASSES - FIF;01.606.546/0001-53;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MERCÚRIO - RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de fundos de investimento 409;19.16
CLASSES - FIF;01.606.546/0001-53;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MERCÚRIO - RESPONSABILIDADE LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;6.05
CLASSES - FIF;01.606.546/0001-53;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MERCÚRIO - RESPONSABILIDADE LIMITADA;2025-04-30;Derivativos;10.73
CLASSES - FIF;01.606.546/0001-53;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MERCÚRIO - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;8.42
CLASSES - FIF;01.606.546/0001-53;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MERCÚRIO - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;62.61
CLASSES - FIF;01.608.399/0001-50;;CSHG TOP AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FIF EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de Fundos de Investimento 555;28.31
CLASSES - FIF;01.608.399/0001-50;;CSHG TOP AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FIF EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Outras Cotas de Fundos de Investimento;73.36
CLASSES - FIF;01.608.399/0001-50;;CSHG TOP AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FIF EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Outros;0.02
FI;01.624.111/0001-31;;BECSUPER FIF - CLASSE DE INVESTIMENTO RF REFERENCIADA DI - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;100.02
FI;01.675.497/0001-00;;PLURAL AÇÕES FIF - CI EM AÇÕES - RESP LIMITADA;2025-04-30;Ações;65.53
FI;01.675.497/0001-00;;PLURAL AÇÕES FIF - CI EM AÇÕES - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;27.14
FI;01.675.497/0001-00;;PLURAL AÇÕES FIF - CI EM AÇÕES - RESP LIMITADA;2025-04-30;Derivativos;1.21
FI;01.675.497/0001-00;;PLURAL AÇÕES FIF - CI EM AÇÕES - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;7.87
FI;01.757.217/0001-03;;BRADESCO FIF - CIC MULTI MAIS - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.66
CLASSES - FIF;01.776.200/0001-01;;CLIC FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Ações;92.08
CLASSES - FIF;01.776.200/0001-01;;CLIC FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;1.71
CLASSES - FIF;01.776.200/0001-01;;CLIC FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;1.67
FI;01.822.655/0001-08;;BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI;2025-04-30;DEPÓSITOS A PRAZO E OUTROS TÍTULOS DE INSTITUIÇÕES FINANCEIRAS;0.60
FI;01.822.655/0001-08;;BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI;2025-04-30;OPERAÇÕES COMPROMISSADAS LASTREADAS EM TÍTULOS PÚBLICOS FEDERAIS;16.91
FI;01.822.655/0001-08;;BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI;2025-04-30;TÍTULOS DE CRÉDITO PRIVADO;28.96
FI;01.822.655/0001-08;;BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI;2025-04-30;TÍTULOS PÚBLICOS FEDERAIS;53.58
CLASSES - FIF;01.960.341/0001-71;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CURTO PRAZO VERSÁTIL - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;95.51
FI;02.131.724/0001-08;;BANRISUL INFRA ESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;AÇÕES;98.87
FI;02.131.724/0001-08;;BANRISUL INFRA ESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;OPERAÇÕES COMPROMISSADAS LASTREADAS EM TÍTULOS PÚBLICOS FEDERAIS;0.37
FI;02.131.725/0001-44;;BANRISUL ÍNDICE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;AÇÕES;97.92
FI;02.131.725/0001-44;;BANRISUL ÍNDICE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;OPERAÇÕES COMPROMISSADAS LASTREADAS EM TÍTULOS PÚBLICOS FEDERAIS;4.13
FI;02.138.442/0001-24;;BRADESCO H DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Ações;97.86
FI;02.138.442/0001-24;;BRADESCO H DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Derivativos;2.12
FI;02.138.442/0001-24;;BRADESCO H DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.30
FI;02.171.479/0001-54;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2025-04-30;Ações;92.68
FI;02.171.479/0001-54;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2025-04-30;Derivativos;1.13
FI;02.171.479/0001-54;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2025-04-30;Investimento no exterior;4.67
FI;02.171.479/0001-54;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES IBOVESPA ATIVO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;2.48
FI;02.294.024/0001-26;;BRADESCO H FIF - CIC CAMBIAL LONGO PRAZO DÓLAR - RESPONSABILIDADE LIMITADA;2025-04-30;Derivativos;99.86
FI;02.294.024/0001-26;;BRADESCO H FIF - CIC CAMBIAL LONGO PRAZO DÓLAR - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;12.05
FI;02.294.024/0001-26;;BRADESCO H FIF - CIC CAMBIAL LONGO PRAZO DÓLAR - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;87.58
FI;02.335.944/0001-45;;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;12.86
FI;02.335.944/0001-45;;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;2025-04-30;Derivativos;2.50
FI;02.335.944/0001-45;;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;5.29
FI;02.335.944/0001-45;;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;2025-04-30;Títulos de crédito privado;13.74
FI;02.335.944/0001-45;;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I;2025-04-30;Títulos públicos federais;67.52
FI;02.430.487/0001-78;;BANRISUL SUPER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITADA;2025-04-30;OPERAÇÕES COMPROMISSADAS LASTREADAS EM TÍTULOS PÚBLICOS FEDERAIS;94.93
CLASSES - FIF;02.567.996/0001-47;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI FEDERAL PLUS - RESPONSABILIDADE LIMITADA;2025-04-30;Derivativos;0.00
CLASSES - FIF;02.567.996/0001-47;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI FEDERAL PLUS - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;28.64
CLASSES - FIF;02.567.996/0001-47;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI FEDERAL PLUS - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;67.77
CLASSES - FIF;02.567.997/0001-91;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de fundos de investimento 409;19.49
CLASSES - FIF;02.567.997/0001-91;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;6.16
CLASSES - FIF;02.567.997/0001-91;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA;2025-04-30;Derivativos;10.91
CLASSES - FIF;02.567.997/0001-91;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;8.56
CLASSES - FIF;02.567.997/0001-91;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;63.69
CLASSES - FIF;02.763.602/0001-26;;BRADESCO PRIME FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES SMALL CAP - RESPONSABILIDADE LIMITADA;2025-04-30;Ações;92.05
CLASSES - FIF;02.763.602/0001-26;;BRADESCO PRIME FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES SMALL CAP - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;6.63
FI;02.998.239/0001-28;;BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;0.58
FI;02.998.239/0001-28;;BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;32.32
FI;02.998.239/0001-28;;BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;41.39
FI;02.998.239/0001-28;;BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA;2025-04-30;Títulos de crédito privado;6.77
FI;02.998.239/0001-28;;BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA;2025-04-30;Títulos públicos federais;18.75
FI;03.054.724/0001-06;;BRADESCO YIELD FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;25.11
FI;03.054.724/0001-06;;BRADESCO YIELD FI FINANCEIRO - CI RF LP - RESP LIMITADA;2025-04-30;Títulos públicos federais;74.54
CLASSES - FIF;03.256.793/0001-00;;BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI FEDERAL EXTRA -RESP LIMITADA;2025-04-30;Derivativos;0.00
CLASSES - FIF;03.256.793/0001-00;;BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI FEDERAL EXTRA -RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;29.30
CLASSES - FIF;03.256.793/0001-00;;BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA DI FEDERAL EXTRA -RESP LIMITADA;2025-04-30;Títulos públicos federais;69.33
FI;03.287.127/0001-21;;IMPACTO VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Acões;95.82
FI;03.287.127/0001-21;;IMPACTO VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Depósito a prazo e outros títulos de instituições financeiras;4.18
FI;03.287.127/0001-21;;IMPACTO VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Operacões compromissadas lastreadas em títulos privados;0.00
FI;03.287.127/0001-21;;IMPACTO VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Operacões compromissadas lastreadas em títulos públicos federais;0.00
FI;03.287.127/0001-21;;IMPACTO VALOR FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Títulos Públicos federais;0.00
FI;03.295.134/0001-75;;AMIGOS DO COELHO FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Ações;90.59
FI;03.295.134/0001-75;;AMIGOS DO COELHO FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulospúblicos federais;4.94
FI;03.295.134/0001-75;;AMIGOS DO COELHO FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2025-04-30;Outras aplicações;4.46
FI;03.319.016/0001-50;;TIVIO DÓLAR CAMBIAL FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL - RESPONSABILIDADE LIMITADA;2025-04-30;Derivativos;99.26
FI;03.319.016/0001-50;;TIVIO DÓLAR CAMBIAL FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;10.45
FI;03.319.016/0001-50;;TIVIO DÓLAR CAMBIAL FIF - CLASSE DE INVESTIMENTO EM COTAS CAMBIAL - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;89.17
FI;03.394.711/0001-86;;BRADESCO IBOVESPA PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Ações;98.54
FI;03.394.711/0001-86;;BRADESCO IBOVESPA PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Derivativos;1.39
FI;03.394.711/0001-86;;BRADESCO IBOVESPA PLUS FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.23
CLASSES - FIF;03.399.411/0001-90;;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;0.85
CLASSES - FIF;03.399.411/0001-90;;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;30.56
CLASSES - FIF;03.399.411/0001-90;;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;49.67
CLASSES - FIF;03.399.411/0001-90;;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2025-04-30;Títulos de crédito privado;8.54
CLASSES - FIF;03.399.411/0001-90;;BRADESCO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADA DI PREMIUM - RESP LIMITADA;2025-04-30;Títulos públicos federais;9.61
FI;03.408.336/0001-86;;CSHG VERDE AM STRATEGY II FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de Fundos de Investimento 555;100.06
FI;03.408.336/0001-86;;CSHG VERDE AM STRATEGY II FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESPONSABILIDADE LIMITADA;2025-04-30;Outros;0.10
FI;03.473.193/0001-96;;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Ações;82.95
FI;03.473.193/0001-96;;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;0.45
FI;03.473.193/0001-96;;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Derivativos;15.45
FI;03.473.193/0001-96;;BRADESCO INSTITUCIONAL IBRX ATIVO FI FINANCEIRO - CIA - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;11.61
CLASSES - FIF;03.553.574/0001-85;;BRADESCO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO TEAM - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;9.95
CLASSES - FIF;03.553.574/0001-85;;BRADESCO FIF - CLASSE DE INVESTIMENTO MULTIMERCADO TEAM - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;89.87
FI;03.583.239/0001-20;;BRADESCO H AQUAMARINE FIF - CLASSE DE  INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de fundos de investimento 409;99.18
FI;03.583.239/0001-20;;BRADESCO H AQUAMARINE FIF - CLASSE DE  INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.28
FI;03.583.239/0001-20;;BRADESCO H AQUAMARINE FIF - CLASSE DE  INVESTIMENTO EM COTAS MULT - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;0.69
FI;03.660.879/0001-96;;BRADESCO SELECTION FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-04-30;Ações;87.27
FI;03.660.879/0001-96;;BRADESCO SELECTION FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-04-30;Derivativos;0.09
FI;03.660.879/0001-96;;BRADESCO SELECTION FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;8.23
CLASSES - FIF;03.706.631/0001-19;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIA DI LONGO PRAZO GRUPOS  - RESPONSABILIDADE LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;3.85
CLASSES - FIF;03.706.631/0001-19;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIA DI LONGO PRAZO GRUPOS  - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;63.67
CLASSES - FIF;03.706.631/0001-19;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIA DI LONGO PRAZO GRUPOS  - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos de crédito privado;0.08
CLASSES - FIF;03.706.631/0001-19;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIA DI LONGO PRAZO GRUPOS  - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;31.92
CLASSES - FIF;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;3.86
CLASSES - FIF;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;63.93
CLASSES - FIF;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2025-04-30;Títulos de crédito privado;0.08
CLASSES - FIF;03.766.575/0001-08;;BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI HIPERFUNDO -RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;32.05
CLASSES - FIF;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;90.20
CLASSES - FIF;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;2.88
CLASSES - FIF;03.805.966/0001-94;;BRADESCO PRIME H FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO - RESP LIMITADA;2025-04-30;Títulos públicos federais;7.09
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;3.86
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;63.95
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos de crédito privado;0.08
CLASSES - FIF;03.805.990/0001-23;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO 15.000 - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;32.06
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Cotas de fundos de investimento 409;3.05
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;3.78
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;14.58
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Títulos de crédito privado;8.83
FI;03.894.320/0001-20;;BRADESCO BOND FI FINANCEIRO - CI RF - RESP LIMITADA;2025-04-30;Títulos públicos federais;69.56
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-04-30;Ações;82.68
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-04-30;Derivativos;12.69
FI;03.897.077/0001-02;;BAHIA AM II FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;14.27
CLASSES - FIF;03.916.081/0001-62;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES PETROBRAS - RESPONSABILIDADE LIMITADA;2025-04-30;Ações;97.44
CLASSES - FIF;03.916.081/0001-62;;BRADESCO FIF - CLASSE DE INVESTIMENTO EM AÇÕES PETROBRAS - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;0.40
CLASSES - FIF;03.922.006/0001-04;;BRADESCO H PETROBRAS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - - RESPONSABILIDADE LIMITADA;2025-04-30;Ações;97.49
CLASSES - FIF;03.922.006/0001-04;;BRADESCO H PETROBRAS FIF - CLASSE DE INVESTIMENTO EM AÇÕES - - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;0.31
CLASSES - FIF;04.044.634/0001-05;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO PJ - RESPONSABILIDADE LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;3.86
CLASSES - FIF;04.044.634/0001-05;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO PJ - RESPONSABILIDADE LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;63.95
CLASSES - FIF;04.044.634/0001-05;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO PJ - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos de crédito privado;0.08
CLASSES - FIF;04.044.634/0001-05;;BRADESCO H FIF - CIC RENDA FIXA REFERENCIADA DI LONGO PRAZO PJ - RESPONSABILIDADE LIMITADA;2025-04-30;Títulos públicos federais;32.06
FI;04.066.545/0001-51;;SULAMÉRICA FUNDO DE FUNDOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CP RESPONSABILIDADE LIMITADA;2025-04-30;Ações;0.00
FI;04.066.545/0001-51;;SULAMÉRICA FUNDO DE FUNDOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CP RESPONSABILIDADE LIMITADA;2025-04-30;Cotas de Fundo;99.98
FI;04.066.545/0001-51;;SULAMÉRICA FUNDO DE FUNDOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CP RESPONSABILIDADE LIMITADA;2025-04-30;Outros;1.82
FI;04.066.545/0001-51;;SULAMÉRICA FUNDO DE FUNDOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CP RESPONSABILIDADE LIMITADA;2025-04-30;Títulos de crédito privado;0.00
FI;04.066.545/0001-51;;SULAMÉRICA FUNDO DE FUNDOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CP RESPONSABILIDADE LIMITADA;2025-04-30;Títulos público federais;0.00
CLASSES - FIF;04.088.561/0001-45;;BRADESCO PRIME H FC DE FI FINANCEIRO RF REF DI LP PLUS - RESP LIMITADA;2025-04-30;Depósitos a prazo e outros títulos de instituições financeiras;3.86
CLASSES - FIF;04.088.561/0001-45;;BRADESCO PRIME H FC DE FI FINANCEIRO RF REF DI LP PLUS - RESP LIMITADA;2025-04-30;Operações compromissadas lastreadas em títulos públicos federais;63.92
CLASSES - FIF;04.088.561/0001-45;;BRADESCO PRIME H FC DE FI FINANCEIRO RF REF DI LP PLUS - RESP LIMITADA;2025-04-30;Títulos de crédito privado;0.08
